length,$p_{stable}$,SpinGlass,Magnetization
42.0,$1/n^2$,-71.0,0.09587301587301586
33.0,$1/n^2$,-71.0,0.9393939393939394
42.0,$1/n^2$,-63.0,0.42857142857142855
42.0,$1/n^2$,-67.0,0.7142857142857144
42.0,$1/n^2$,-71.0,0.8095238095238095
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-63.0,0.2857142857142857
1.0,$1/n^2$,-75.0,1.0
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-63.0,0.38095238095238093
42.0,$1/n^2$,-59.0,0.5714285714285714
42.0,$1/n^2$,-59.0,0.06158730158730158
42.0,$1/n^2$,-67.0,0.6666666666666667
42.0,$1/n^2$,-71.0,0.6666666666666666
33.0,$1/n^2$,-71.0,0.044848484848484846
42.0,$1/n^2$,-59.0,0.47619047619047616
42.0,$1/n^2$,-67.0,0.09650793650793651
1.0,$1/n^2$,-75.0,1.0
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-67.0,0.8571428571428571
42.0,$1/n^2$,-63.0,0.619047619047619
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-63.0,0.19047619047619047
33.0,$1/n^2$,-71.0,0.7575757575757577
33.0,$1/n^2$,-71.0,0.8181818181818182
42.0,$1/n^2$,-51.0,0.23809523809523808
42.0,$1/n^2$,-67.0,0.7619047619047619
42.0,$1/n^2$,-67.0,0.6666666666666666
42.0,$1/n^2$,-59.0,0.5238095238095237
42.0,$1/n^2$,-71.0,0.9047619047619048
42.0,$1/n^2$,-67.0,0.8095238095238093
42.0,$1/n^2$,-71.0,0.9523809523809523
42.0,$1/n^2$,-67.0,0.14476190476190476
42.0,$1/n^2$,-71.0,0.9523809523809526
42.0,$1/n^2$,-67.0,0.3333333333333333
42.0,$1/n^2$,-67.0,0.6190476190476191
33.0,$1/n^2$,-63.0,0.2727272727272727
42.0,$1/n^2$,-67.0,0.523809523809524
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-51.0,0.5238095238095237
42.0,$1/n^2$,-71.0,0.09587301587301586
42.0,$1/n^2$,-51.0,0.0984126984126984
42.0,$1/n^2$,-55.0,0.19047619047619047
42.0,$1/n^2$,-67.0,0.035555555555555556
42.0,$1/n^2$,-67.0,0.19047619047619047
42.0,$1/n^2$,-55.0,0.23809523809523808
42.0,$1/n^2$,-59.0,0.3333333333333333
42.0,$1/n^2$,-71.0,0.7619047619047619
42.0,$1/n^2$,-63.0,0.42857142857142855
42.0,$1/n^2$,-67.0,0.7619047619047619
42.0,$1/n^2$,-63.0,0.6666666666666666
42.0,$1/n^2$,-59.0,0.42857142857142855
1.0,$1/n^2$,-75.0,1.0
33.0,$1/n^2$,-67.0,0.8787878787878789
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-67.0,0.6190476190476191
33.0,$1/n^2$,-67.0,0.05454545454545455
42.0,$1/n^2$,-55.0,0.2857142857142857
42.0,$1/n^2$,-71.0,0.8571428571428573
42.0,$1/n^2$,-67.0,0.3333333333333333
42.0,$1/n^2$,-67.0,0.9047619047619048
42.0,$1/n^2$,-63.0,0.8095238095238095
1.0,$1/n^2$,-75.0,1.0
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-67.0,0.3333333333333333
42.0,$1/n^2$,-59.0,0.6190476190476191
42.0,$1/n^2$,-59.0,0.38095238095238093
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-63.0,0.47619047619047616
33.0,$1/n^2$,-71.0,0.6363636363636364
33.0,$1/n^2$,-71.0,0.9393939393939394
42.0,$1/n^2$,-63.0,0.8571428571428573
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-59.0,0.42857142857142866
42.0,$1/n^2$,-67.0,0.857142857142857
42.0,$1/n^2$,-71.0,0.9523809523809523
42.0,$1/n^2$,-63.0,0.47619047619047616
42.0,$1/n^2$,-67.0,0.5714285714285714
42.0,$1/n^2$,-55.0,0.38095238095238093
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-63.0,0.5714285714285714
1.0,$1/n^2$,-75.0,1.0
1.0,$1/n^2$,-75.0,1.0
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-59.0,0.28571428571428575
42.0,$1/n^2$,-55.0,0.4761904761904761
42.0,$1/n^2$,-59.0,0.42857142857142855
42.0,$1/n^2$,-67.0,0.5714285714285715
42.0,$1/n^2$,-67.0,0.9047619047619048
42.0,$1/n^2$,-71.0,0.6666666666666666
42.0,$1/n^2$,-63.0,0.8095238095238095
42.0,$1/n^2$,-67.0,0.8095238095238095
42.0,$1/n^2$,-63.0,0.23809523809523808
42.0,$1/n^2$,-59.0,0.7142857142857142
42.0,$1/n^2$,-59.0,0.19047619047619047
42.0,$1/n^2$,-63.0,0.47619047619047616
42.0,$1/n^2$,-67.0,0.23809523809523808
42.0,$1/n^2$,-51.0,0.2857142857142857
42.0,$1/n^2$,-71.0,0.9047619047619048
42.0,$1/n^2$,-59.0,0.42857142857142855
42.0,$1/n^2$,-71.0,0.8571428571428571
42.0,$1/n^2$,-47.0,0.05904761904761905
42.0,$1/n^2$,-55.0,0.2857142857142857
42.0,$1/n^2$,-71.0,0.38095238095238093
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-55.0,0.09650793650793651
42.0,$1/n^2$,-59.0,0.09587301587301586
42.0,$1/n^2$,-59.0,0.23809523809523808
42.0,$1/n^2$,-71.0,0.05269841269841269
42.0,$1/n^2$,-55.0,0.23809523809523808
42.0,$1/n^2$,-67.0,0.9047619047619045
42.0,$1/n^2$,-59.0,0.19047619047619047
42.0,$1/n^2$,-67.0,0.6190476190476191
42.0,$1/n^2$,-71.0,0.8571428571428571
42.0,$1/n^2$,-63.0,0.3333333333333333
33.0,$1/n^2$,-67.0,0.8181818181818182
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-55.0,0.4761904761904761
42.0,$1/n^2$,-59.0,0.14285714285714285
42.0,$1/n^2$,-67.0,0.5714285714285714
1.0,$1/n^2$,-75.0,1.0
33.0,$1/n^2$,-71.0,0.9393939393939394
42.0,$1/n^2$,-63.0,0.47619047619047616
42.0,$1/n^2$,-55.0,0.5714285714285714
33.0,$1/n^2$,-71.0,0.9393939393939394
1.0,$1/n^2$,-75.0,1.0
33.0,$1/n^2$,-71.0,0.8787878787878788
42.0,$1/n^2$,-71.0,0.7619047619047619
42.0,$1/n^2$,-67.0,0.9047619047619048
42.0,$1/n^2$,-59.0,0.6190476190476192
42.0,$1/n^2$,-59.0,0.19047619047619047
33.0,$1/n^2$,-71.0,0.8787878787878788
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-71.0,0.9523809523809526
42.0,$1/n^2$,-67.0,0.6666666666666667
33.0,$1/n^2$,-67.0,0.09171717171717172
1.0,$1/n^2$,-75.0,1.0
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-63.0,0.7142857142857144
42.0,$1/n^2$,-67.0,0.8095238095238095
42.0,$1/n^2$,-59.0,0.14285714285714285
42.0,$1/n^2$,-67.0,0.05460317460317462
42.0,$1/n^2$,-59.0,0.6666666666666666
42.0,$1/n^2$,-63.0,0.8095238095238095
42.0,$1/n^2$,-67.0,0.8571428571428571
42.0,$1/n^2$,-67.0,0.7142857142857144
42.0,$1/n^2$,-59.0,0.23809523809523808
42.0,$1/n^2$,-63.0,0.6190476190476191
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-67.0,0.8095238095238095
42.0,$1/n^2$,-63.0,0.47619047619047616
42.0,$1/n^2$,-67.0,0.8571428571428573
42.0,$1/n^2$,-67.0,0.6190476190476191
42.0,$1/n^2$,-71.0,0.8571428571428571
42.0,$1/n^2$,-67.0,0.19047619047619047
42.0,$1/n^2$,-59.0,0.7142857142857144
42.0,$1/n^2$,-59.0,0.5714285714285714
42.0,$1/n^2$,-71.0,0.9047619047619048
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-71.0,0.47619047619047616
33.0,$1/n^2$,-67.0,0.7575757575757576
42.0,$1/n^2$,-71.0,0.42857142857142866
33.0,$1/n^2$,-71.0,0.6969696969696971
42.0,$1/n^2$,-71.0,0.6190476190476192
42.0,$1/n^2$,-59.0,0.4761904761904761
42.0,$1/n^2$,-63.0,0.6666666666666666
42.0,$1/n^2$,-71.0,0.523809523809524
42.0,$1/n^2$,-71.0,0.9047619047619049
42.0,$1/n^2$,-63.0,0.38095238095238093
42.0,$1/n^2$,-63.0,0.38095238095238093
33.0,$1/n^2$,-55.0,0.5151515151515151
42.0,$1/n^2$,-67.0,0.3333333333333333
42.0,$1/n^2$,-51.0,0.28571428571428575
42.0,$1/n^2$,-71.0,0.7619047619047619
42.0,$1/n^2$,-71.0,0.8571428571428573
42.0,$1/n^2$,-63.0,0.5714285714285714
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-51.0,0.6190476190476191
1.0,$1/n^2$,-75.0,1.0
42.0,$1/n^2$,-67.0,0.7619047619047619
42.0,$1/n^2$,-55.0,0.42857142857142855
42.0,$1/n^2$,-67.0,0.38095238095238093
42.0,$1/n^2$,-71.0,0.5714285714285714
42.0,$1/n^2$,-71.0,0.9523809523809523
33.0,$1/n^2$,-71.0,0.3939393939393939
42.0,$1/n^2$,-63.0,0.8571428571428573
42.0,$1/n^2$,-63.0,0.4761904761904761
42.0,$1/n^2$,-51.0,0.5238095238095238
42.0,$1/n^2$,-67.0,0.4761904761904763
33.0,$1/n^2$,-67.0,0.8787878787878788
42.0,$1/n^{3/2}$,-55.0,0.38095238095238093
42.0,$1/n^{3/2}$,-67.0,0.09523809523809523
42.0,$1/n^{3/2}$,-71.0,0.7142857142857143
42.0,$1/n^{3/2}$,-71.0,0.9523809523809523
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-55.0,0.5238095238095238
42.0,$1/n^{3/2}$,-67.0,0.8095238095238095
42.0,$1/n^{3/2}$,-63.0,0.14285714285714285
42.0,$1/n^{3/2}$,-55.0,0.42857142857142855
42.0,$1/n^{3/2}$,-55.0,0.23809523809523814
42.0,$1/n^{3/2}$,-63.0,0.14349206349206353
42.0,$1/n^{3/2}$,-63.0,0.8095238095238095
33.0,$1/n^{3/2}$,-63.0,0.45454545454545453
33.0,$1/n^{3/2}$,-63.0,0.15151515151515152
42.0,$1/n^{3/2}$,-71.0,0.2857142857142857
33.0,$1/n^{3/2}$,-71.0,0.5757575757575757
42.0,$1/n^{3/2}$,-59.0,0.19047619047619047
42.0,$1/n^{3/2}$,-71.0,0.6666666666666667
42.0,$1/n^{3/2}$,-63.0,0.2857142857142857
42.0,$1/n^{3/2}$,-47.0,0.06412698412698412
42.0,$1/n^{3/2}$,-63.0,0.2857142857142857
42.0,$1/n^{3/2}$,-63.0,0.19047619047619047
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-59.0,0.7619047619047619
42.0,$1/n^{3/2}$,-71.0,0.6190476190476191
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
33.0,$1/n^{3/2}$,-63.0,0.6363636363636364
42.0,$1/n^{3/2}$,-63.0,0.23809523809523808
33.0,$1/n^{3/2}$,-71.0,0.09333333333333334
42.0,$1/n^{3/2}$,-59.0,0.07047619047619047
33.0,$1/n^{3/2}$,-63.0,0.8181818181818182
42.0,$1/n^{3/2}$,-71.0,0.9047619047619048
42.0,$1/n^{3/2}$,-59.0,0.09587301587301586
42.0,$1/n^{3/2}$,-67.0,0.03492063492063492
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-59.0,0.23809523809523805
42.0,$1/n^{3/2}$,-59.0,0.7619047619047619
42.0,$1/n^{3/2}$,-67.0,0.9047619047619048
42.0,$1/n^{3/2}$,-71.0,0.9047619047619049
42.0,$1/n^{3/2}$,-63.0,0.8571428571428571
33.0,$1/n^{3/2}$,-67.0,0.5757575757575758
42.0,$1/n^{3/2}$,-71.0,0.47619047619047616
42.0,$1/n^{3/2}$,-55.0,0.2857142857142857
42.0,$1/n^{3/2}$,-71.0,0.9523809523809523
42.0,$1/n^{3/2}$,-71.0,0.9047619047619048
42.0,$1/n^{3/2}$,-67.0,0.8095238095238095
42.0,$1/n^{3/2}$,-67.0,0.8571428571428573
42.0,$1/n^{3/2}$,-59.0,0.7142857142857144
42.0,$1/n^{3/2}$,-59.0,0.6190476190476191
42.0,$1/n^{3/2}$,-59.0,0.5714285714285714
42.0,$1/n^{3/2}$,-71.0,0.8095238095238095
42.0,$1/n^{3/2}$,-71.0,0.9523809523809526
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-71.0,0.9523809523809526
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
42.0,$1/n^{3/2}$,-67.0,0.0546031746031746
33.0,$1/n^{3/2}$,-71.0,0.6363636363636364
42.0,$1/n^{3/2}$,-67.0,0.14412698412698413
42.0,$1/n^{3/2}$,-63.0,0.47619047619047616
42.0,$1/n^{3/2}$,-63.0,0.42857142857142866
42.0,$1/n^{3/2}$,-63.0,0.7619047619047619
42.0,$1/n^{3/2}$,-67.0,0.8095238095238096
42.0,$1/n^{3/2}$,-67.0,0.05587301587301587
42.0,$1/n^{3/2}$,-71.0,0.23809523809523808
42.0,$1/n^{3/2}$,-71.0,0.9523809523809523
42.0,$1/n^{3/2}$,-59.0,0.23809523809523808
42.0,$1/n^{3/2}$,-67.0,0.3333333333333333
42.0,$1/n^{3/2}$,-59.0,0.2857142857142857
42.0,$1/n^{3/2}$,-55.0,0.47619047619047616
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-71.0,0.7619047619047619
42.0,$1/n^{3/2}$,-63.0,0.2857142857142857
42.0,$1/n^{3/2}$,-67.0,0.6666666666666666
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-71.0,0.9523809523809523
42.0,$1/n^{3/2}$,-55.0,0.523809523809524
42.0,$1/n^{3/2}$,-63.0,0.14412698412698413
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
42.0,$1/n^{3/2}$,-63.0,0.2857142857142857
42.0,$1/n^{3/2}$,-71.0,0.0526984126984127
42.0,$1/n^{3/2}$,-63.0,0.06095238095238095
42.0,$1/n^{3/2}$,-71.0,0.9523809523809523
42.0,$1/n^{3/2}$,-59.0,0.05841269841269841
42.0,$1/n^{3/2}$,-67.0,0.7619047619047619
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-51.0,0.09968253968253968
33.0,$1/n^{3/2}$,-63.0,0.5757575757575758
33.0,$1/n^{3/2}$,-71.0,0.8787878787878789
42.0,$1/n^{3/2}$,-59.0,0.19047619047619047
33.0,$1/n^{3/2}$,-71.0,0.8181818181818182
42.0,$1/n^{3/2}$,-63.0,0.8095238095238096
42.0,$1/n^{3/2}$,-71.0,0.6190476190476192
42.0,$1/n^{3/2}$,-59.0,0.6666666666666667
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
42.0,$1/n^{3/2}$,-71.0,0.23809523809523808
1.0,$1/n^{3/2}$,-75.0,1.0
33.0,$1/n^{3/2}$,-67.0,0.696969696969697
42.0,$1/n^{3/2}$,-63.0,0.2857142857142857
42.0,$1/n^{3/2}$,-71.0,0.3333333333333333
42.0,$1/n^{3/2}$,-59.0,0.059682539682539684
42.0,$1/n^{3/2}$,-59.0,0.42857142857142855
42.0,$1/n^{3/2}$,-67.0,0.19047619047619047
42.0,$1/n^{3/2}$,-67.0,0.14285714285714285
42.0,$1/n^{3/2}$,-67.0,0.7619047619047619
42.0,$1/n^{3/2}$,-71.0,0.5238095238095238
42.0,$1/n^{3/2}$,-43.0,0.2857142857142857
42.0,$1/n^{3/2}$,-71.0,0.9047619047619048
42.0,$1/n^{3/2}$,-71.0,0.9523809523809526
42.0,$1/n^{3/2}$,-71.0,0.9523809523809522
42.0,$1/n^{3/2}$,-63.0,0.4761904761904761
33.0,$1/n^{3/2}$,-63.0,0.696969696969697
42.0,$1/n^{3/2}$,-55.0,0.28571428571428575
42.0,$1/n^{3/2}$,-67.0,0.23809523809523808
42.0,$1/n^{3/2}$,-51.0,0.523809523809524
42.0,$1/n^{3/2}$,-63.0,0.19047619047619047
42.0,$1/n^{3/2}$,-63.0,0.6666666666666666
42.0,$1/n^{3/2}$,-59.0,0.0965079365079365
42.0,$1/n^{3/2}$,-71.0,0.9523809523809523
42.0,$1/n^{3/2}$,-63.0,0.14285714285714288
42.0,$1/n^{3/2}$,-59.0,0.28571428571428575
42.0,$1/n^{3/2}$,-63.0,0.14285714285714285
42.0,$1/n^{3/2}$,-67.0,0.09523809523809523
42.0,$1/n^{3/2}$,-71.0,0.8095238095238096
42.0,$1/n^{3/2}$,-59.0,0.23809523809523808
42.0,$1/n^{3/2}$,-71.0,0.8571428571428571
42.0,$1/n^{3/2}$,-51.0,0.09650793650793651
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-55.0,0.14476190476190476
33.0,$1/n^{3/2}$,-67.0,0.8181818181818181
42.0,$1/n^{3/2}$,-63.0,0.09523809523809523
42.0,$1/n^{3/2}$,-67.0,0.38095238095238093
42.0,$1/n^{3/2}$,-67.0,0.6190476190476192
42.0,$1/n^{3/2}$,-71.0,0.47619047619047616
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-55.0,0.4761904761904763
42.0,$1/n^{3/2}$,-63.0,0.6190476190476191
33.0,$1/n^{3/2}$,-67.0,0.6363636363636364
42.0,$1/n^{3/2}$,-67.0,0.6190476190476191
42.0,$1/n^{3/2}$,-71.0,0.42857142857142866
42.0,$1/n^{3/2}$,-59.0,0.38095238095238093
42.0,$1/n^{3/2}$,-71.0,0.7619047619047619
42.0,$1/n^{3/2}$,-71.0,0.9523809523809526
42.0,$1/n^{3/2}$,-67.0,0.2857142857142857
42.0,$1/n^{3/2}$,-59.0,0.7619047619047619
42.0,$1/n^{3/2}$,-51.0,0.09841269841269842
42.0,$1/n^{3/2}$,-63.0,0.8571428571428571
42.0,$1/n^{3/2}$,-63.0,0.6190476190476191
1.0,$1/n^{3/2}$,-75.0,1.0
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-67.0,0.9047619047619049
42.0,$1/n^{3/2}$,-55.0,0.5238095238095238
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-55.0,0.5238095238095238
42.0,$1/n^{3/2}$,-71.0,0.09587301587301586
42.0,$1/n^{3/2}$,-63.0,0.8095238095238096
42.0,$1/n^{3/2}$,-71.0,0.47619047619047616
42.0,$1/n^{3/2}$,-59.0,0.09714285714285714
42.0,$1/n^{3/2}$,-67.0,0.8095238095238093
42.0,$1/n^{3/2}$,-67.0,0.42857142857142855
42.0,$1/n^{3/2}$,-63.0,0.6190476190476192
42.0,$1/n^{3/2}$,-55.0,0.23809523809523808
33.0,$1/n^{3/2}$,-63.0,0.696969696969697
1.0,$1/n^{3/2}$,-75.0,1.0
33.0,$1/n^{3/2}$,-67.0,0.696969696969697
42.0,$1/n^{3/2}$,-59.0,0.09587301587301589
42.0,$1/n^{3/2}$,-63.0,0.1015873015873016
42.0,$1/n^{3/2}$,-59.0,0.0419047619047619
42.0,$1/n^{3/2}$,-63.0,0.4761904761904761
42.0,$1/n^{3/2}$,-55.0,0.5714285714285714
42.0,$1/n^{3/2}$,-59.0,0.7619047619047619
42.0,$1/n^{3/2}$,-71.0,0.9047619047619049
33.0,$1/n^{3/2}$,-71.0,0.8787878787878789
42.0,$1/n^{3/2}$,-63.0,0.5714285714285715
42.0,$1/n^{3/2}$,-43.0,0.2857142857142857
42.0,$1/n^{3/2}$,-63.0,0.8571428571428571
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-71.0,0.6666666666666667
42.0,$1/n^{3/2}$,-67.0,0.6666666666666667
42.0,$1/n^{3/2}$,-71.0,0.9523809523809522
42.0,$1/n^{3/2}$,-71.0,0.19047619047619047
42.0,$1/n^{3/2}$,-63.0,0.5714285714285714
42.0,$1/n^{3/2}$,-67.0,0.6666666666666666
42.0,$1/n^{3/2}$,-67.0,0.6666666666666667
42.0,$1/n^{3/2}$,-71.0,0.8095238095238095
42.0,$1/n^{3/2}$,-59.0,0.6190476190476192
42.0,$1/n^{3/2}$,-67.0,0.9047619047619045
42.0,$1/n^{3/2}$,-71.0,0.23809523809523808
42.0,$1/n^{3/2}$,-55.0,0.19047619047619047
42.0,$1/n^{3/2}$,-71.0,0.2857142857142857
42.0,$1/n^{3/2}$,-55.0,0.33333333333333337
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-55.0,0.42857142857142855
42.0,$1/n^{3/2}$,-71.0,0.9047619047619049
42.0,$1/n^{3/2}$,-63.0,0.7619047619047619
42.0,$1/n^{3/2}$,-59.0,0.0565079365079365
42.0,$1/n^{3/2}$,-47.0,0.38095238095238093
33.0,$1/n^{3/2}$,-67.0,0.8787878787878788
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
42.0,$1/n^{3/2}$,-59.0,0.4761904761904763
42.0,$1/n^{3/2}$,-67.0,0.9047619047619048
42.0,$1/n^{3/2}$,-55.0,0.47619047619047616
42.0,$1/n^{3/2}$,-63.0,0.6666666666666666
33.0,$1/n^{3/2}$,-71.0,0.8787878787878788
42.0,$1/n^{3/2}$,-63.0,0.7619047619047619
42.0,$1/n^{3/2}$,-59.0,0.5714285714285714
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-67.0,0.9047619047619048
42.0,$1/n^{3/2}$,-71.0,0.09587301587301586
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
42.0,$1/n^{3/2}$,-63.0,0.42857142857142855
42.0,$1/n^{3/2}$,-67.0,0.7142857142857144
42.0,$1/n^{3/2}$,-71.0,0.8095238095238095
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-63.0,0.2857142857142857
1.0,$1/n^{3/2}$,-75.0,1.0
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-63.0,0.38095238095238093
42.0,$1/n^{3/2}$,-59.0,0.5714285714285714
42.0,$1/n^{3/2}$,-59.0,0.06158730158730158
42.0,$1/n^{3/2}$,-67.0,0.6666666666666667
42.0,$1/n^{3/2}$,-71.0,0.6666666666666666
33.0,$1/n^{3/2}$,-71.0,0.044848484848484846
42.0,$1/n^{3/2}$,-59.0,0.47619047619047616
42.0,$1/n^{3/2}$,-67.0,0.09650793650793651
1.0,$1/n^{3/2}$,-75.0,1.0
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-67.0,0.8571428571428571
42.0,$1/n^{3/2}$,-63.0,0.619047619047619
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-63.0,0.19047619047619047
33.0,$1/n^{3/2}$,-71.0,0.7575757575757577
33.0,$1/n^{3/2}$,-71.0,0.8181818181818182
42.0,$1/n^{3/2}$,-51.0,0.23809523809523808
42.0,$1/n^{3/2}$,-67.0,0.7619047619047619
42.0,$1/n^{3/2}$,-67.0,0.6666666666666666
42.0,$1/n^{3/2}$,-59.0,0.5238095238095237
42.0,$1/n^{3/2}$,-71.0,0.9047619047619048
42.0,$1/n^{3/2}$,-67.0,0.8095238095238093
42.0,$1/n^{3/2}$,-71.0,0.9523809523809523
42.0,$1/n^{3/2}$,-67.0,0.14476190476190476
42.0,$1/n^{3/2}$,-71.0,0.9523809523809526
42.0,$1/n^{3/2}$,-67.0,0.3333333333333333
42.0,$1/n^{3/2}$,-67.0,0.6190476190476191
33.0,$1/n^{3/2}$,-63.0,0.2727272727272727
42.0,$1/n^{3/2}$,-67.0,0.523809523809524
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-51.0,0.5238095238095237
42.0,$1/n^{3/2}$,-71.0,0.09587301587301586
42.0,$1/n^{3/2}$,-51.0,0.0984126984126984
42.0,$1/n^{3/2}$,-55.0,0.19047619047619047
42.0,$1/n^{3/2}$,-67.0,0.035555555555555556
42.0,$1/n^{3/2}$,-67.0,0.19047619047619047
42.0,$1/n^{3/2}$,-55.0,0.23809523809523808
42.0,$1/n^{3/2}$,-59.0,0.3333333333333333
42.0,$1/n^{3/2}$,-71.0,0.7619047619047619
42.0,$1/n^{3/2}$,-63.0,0.42857142857142855
42.0,$1/n^{3/2}$,-67.0,0.7619047619047619
42.0,$1/n^{3/2}$,-63.0,0.6666666666666666
42.0,$1/n^{3/2}$,-59.0,0.42857142857142855
1.0,$1/n^{3/2}$,-75.0,1.0
33.0,$1/n^{3/2}$,-67.0,0.8787878787878789
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-67.0,0.6190476190476191
33.0,$1/n^{3/2}$,-67.0,0.05454545454545455
42.0,$1/n^{3/2}$,-55.0,0.2857142857142857
42.0,$1/n^{3/2}$,-71.0,0.8571428571428573
42.0,$1/n^{3/2}$,-67.0,0.3333333333333333
42.0,$1/n^{3/2}$,-67.0,0.9047619047619048
42.0,$1/n^{3/2}$,-63.0,0.8095238095238095
1.0,$1/n^{3/2}$,-75.0,1.0
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-67.0,0.3333333333333333
42.0,$1/n^{3/2}$,-59.0,0.6190476190476191
42.0,$1/n^{3/2}$,-59.0,0.38095238095238093
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-63.0,0.47619047619047616
33.0,$1/n^{3/2}$,-71.0,0.6363636363636364
33.0,$1/n^{3/2}$,-71.0,0.9393939393939394
42.0,$1/n^{3/2}$,-63.0,0.8571428571428573
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-59.0,0.42857142857142866
42.0,$1/n^{3/2}$,-67.0,0.857142857142857
42.0,$1/n^{3/2}$,-71.0,0.9523809523809523
42.0,$1/n^{3/2}$,-63.0,0.47619047619047616
42.0,$1/n^{3/2}$,-67.0,0.5714285714285714
42.0,$1/n^{3/2}$,-55.0,0.38095238095238093
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-63.0,0.5714285714285714
1.0,$1/n^{3/2}$,-75.0,1.0
1.0,$1/n^{3/2}$,-75.0,1.0
1.0,$1/n^{3/2}$,-75.0,1.0
42.0,$1/n^{3/2}$,-59.0,0.28571428571428575
42.0,$1/n^{3/2}$,-55.0,0.4761904761904761
42.0,$1/n^{3/2}$,-59.0,0.42857142857142855
42.0,$1/n^{3/2}$,-67.0,0.5714285714285715
42.0,$1/n^{3/2}$,-67.0,0.9047619047619048
42.0,$1/n^{3/2}$,-71.0,0.6666666666666666
42.0,$1/n^{3/2}$,-63.0,0.8095238095238095
42.0,$1/n^{3/2}$,-67.0,0.8095238095238095
42.0,$1/n^{3/2}$,-63.0,0.23809523809523808
42.0,$1/n^{3/2}$,-59.0,0.7142857142857142
42.0,$1/n^{3/2}$,-59.0,0.19047619047619047
42.0,$1/n^{3/2}$,-63.0,0.47619047619047616
42.0,$1/n^{3/2}$,-67.0,0.23809523809523808
42.0,$1/n^{3/2}$,-51.0,0.2857142857142857
42.0,$1/n^{3/2}$,-71.0,0.9047619047619048
42.0,$1/n^{3/2}$,-59.0,0.42857142857142855
42.0,$1/n^{3/2}$,-71.0,0.8571428571428571
